image_type,min_quality,max_quality,colors,speed,dither,posterize,runtime_ms,compression_ratio,quality_ok
lines,30,100,8,4,1.0,2,NaN,0.0,false
lines,30,100,8,4,1.0,3,NaN,0.0,false
lines,30,100,8,4,1.0,4,NaN,0.0,false
lines,30,100,8,6,0.0,0,NaN,0.0,false
lines,30,100,8,6,0.0,1,NaN,0.0,false
lines,30,100,8,6,0.0,2,NaN,0.0,false
lines,30,100,8,6,0.0,3,NaN,0.0,false
lines,30,100,8,6,0.0,4,NaN,0.0,false
lines,30,100,8,6,0.5,0,NaN,0.0,false
lines,30,100,8,6,0.5,1,NaN,0.0,false
lines,30,100,8,6,0.5,2,NaN,0.0,false
lines,30,100,8,6,0.5,3,NaN,0.0,false
lines,30,100,8,6,0.5,4,NaN,0.0,false
lines,30,100,8,6,1.0,0,NaN,0.0,false
lines,30,100,8,6,1.0,1,NaN,0.0,false
lines,30,100,8,6,1.0,2,NaN,0.0,false
lines,30,100,8,6,1.0,3,NaN,0.0,false
lines,30,100,8,6,1.0,4,NaN,0.0,false
lines,30,100,8,8,0.0,0,NaN,0.0,false
lines,30,100,8,8,0.0,1,NaN,0.0,false
lines,30,100,8,8,0.0,2,NaN,0.0,false
lines,30,100,8,8,0.0,3,NaN,0.0,false
lines,30,100,8,8,0.0,4,NaN,0.0,false
lines,30,100,8,8,0.5,0,NaN,0.0,false
lines,30,100,8,8,0.5,1,NaN,0.0,false
lines,30,100,8,8,0.5,2,NaN,0.0,false
lines,30,100,8,8,0.5,3,NaN,0.0,false
lines,30,100,8,8,0.5,4,NaN,0.0,false
lines,30,100,8,8,1.0,0,NaN,0.0,false
lines,30,100,8,8,1.0,1,NaN,0.0,false
lines,30,100,8,8,1.0,2,NaN,0.0,false
lines,30,100,8,8,1.0,3,NaN,0.0,false
lines,30,100,8,8,1.0,4,NaN,0.0,false
lines,30,100,8,10,0.0,0,NaN,0.0,false
lines,30,100,8,10,0.0,1,NaN,0.0,false
lines,30,100,8,10,0.0,2,NaN,0.0,false
lines,30,100,8,10,0.0,3,NaN,0.0,false
lines,30,100,8,10,0.0,4,NaN,0.0,false
lines,30,100,8,10,0.5,0,NaN,0.0,false
lines,30,100,8,10,0.5,1,NaN,0.0,false
lines,30,100,8,10,0.5,2,NaN,0.0,false
lines,30,100,8,10,0.5,3,NaN,0.0,false
lines,30,100,8,10,0.5,4,NaN,0.0,false
lines,30,100,8,10,1.0,0,NaN,0.0,false
lines,30,100,8,10,1.0,1,NaN,0.0,false
lines,30,100,8,10,1.0,2,NaN,0.0,false
lines,30,100,8,10,1.0,3,NaN,0.0,false
lines,30,100,8,10,1.0,4,NaN,0.0,false
lines,30,100,32,1,0.0,0,32.541000000000004,3.613346003589906,true
lines,30,100,32,1,0.0,1,31.009958,3.623100947541157,true
lines,30,100,32,1,0.0,2,30.020667,3.6050670248347423,true
lines,30,100,32,1,0.0,3,27.60825,3.6079175562056878,true
lines,30,100,32,1,0.0,4,26.361958,3.6624571917808217,true
lines,30,100,32,1,0.5,0,48.136416000000004,3.5685088633993742,true
lines,30,100,32,1,0.5,1,46.337875000000004,3.4977514309076043,true
lines,30,100,32,1,0.5,2,55.694417,3.4915064020813142,true
lines,30,100,32,1,0.5,3,41.129125,3.2238524763900993,true
lines,30,100,32,1,0.5,4,40.510959,3.6482063855871223,true
lines,30,100,32,1,1.0,0,47.07125,3.471759364934439,true
lines,30,100,32,1,1.0,1,44.377958,3.4755496877062915,true
lines,30,100,32,1,1.0,2,57.768874999999994,3.4668355071546157,true
lines,30,100,32,1,1.0,3,42.857959,3.1129303679446947,true
lines,30,100,32,1,1.0,4,41.012541,3.49097215138223,true
lines,30,100,32,4,0.0,0,30.707542,3.6252118644067797,true
lines,30,100,32,4,0.0,1,29.492417,3.636382956115184,true
lines,30,100,32,4,0.0,2,29.171292,3.6194606028556318,true
lines,30,100,32,4,0.0,3,26.311917,3.6359000239050174,true
lines,30,100,32,4,0.0,4,26.549540999999998,3.691693635382956,true
lines,30,100,32,4,0.5,0,40.023875000000004,3.567299924426029,true
lines,30,100,32,4,0.5,1,38.972417,3.5143642011758365,true
lines,30,100,32,4,0.5,2,43.806916,3.4086506138101047,true
lines,30,100,32,4,0.5,3,36.795625,3.2349757769112606,true
lines,30,100,32,4,0.5,4,36.517916,3.66510482208359,true
lines,30,100,32,4,1.0,0,39.74975,3.4715832720448376,true
lines,30,100,32,4,1.0,1,39.250375,3.492308084802408,true
lines,30,100,32,4,1.0,2,45.007167,3.2982675951136065,true
lines,30,100,32,4,1.0,3,37.187791999999995,3.1207368229071677,true
lines,30,100,32,4,1.0,4,37.613916999999994,3.497930188582818,true
lines,30,100,32,6,0.0,0,28.403209,3.6073470893614776,true
lines,30,100,32,6,0.0,1,27.665167,3.6298260500636403,true
lines,30,100,32,6,0.0,2,26.2995,3.5668351659805095,true
lines,30,100,32,6,0.0,3,27.593916999999998,3.6144909167722856,true
lines,30,100,32,6,0.0,4,25.614333,3.6982763278759387,true
lines,30,100,32,6,0.5,0,37.953542,3.558952759795128,true
lines,30,100,32,6,0.5,1,37.602542,3.5054545454545454,true
lines,30,100,32,6,0.5,2,42.850166,3.3676441645345405,true
lines,30,100,32,6,0.5,3,36.188375,3.2262839095901388,true
lines,30,100,32,6,0.5,4,36.874625,3.675733734325072,true
lines,30,100,32,6,1.0,0,38.276875000000004,3.467274569402229,true
lines,30,100,32,6,1.0,1,38.213125,3.4235694277711084,true
lines,30,100,32,6,1.0,2,43.793958,3.2530418250950572,true
lines,30,100,32,6,1.0,3,37.011375,3.112859579306424,true
lines,30,100,32,6,1.0,4,38.048,3.5060830366518965,true
lines,30,100,32,8,0.0,0,18.983417,3.5789583769085964,true
lines,30,100,32,8,0.0,1,19.019416,3.574659215542905,true
lines,30,100,32,8,0.0,2,19.481375,3.5790519517870685,true
lines,30,100,32,8,0.0,3,18.269125,3.6691326257103034,true
lines,30,100,32,8,0.0,4,18.459458,3.6733664296256543,true
lines,30,100,32,8,0.5,0,22.716834000000002,3.366070769911722,true
lines,30,100,32,8,0.5,1,22.296625,3.350581324195325,true
lines,30,100,32,8,0.5,2,21.855625,3.3137572925996754,true
lines,30,100,32,8,0.5,3,21.7585,2.975632023998435,true
lines,30,100,32,8,0.5,4,21.574625,3.1246547513068093,true
lines,30,100,32,8,1.0,0,23.68475,3.01661598131253,true
lines,30,100,32,8,1.0,1,23.747875,3.1255822449538773,true
lines,30,100,32,8,1.0,2,24.074458,3.1103840036355375,true
lines,30,100,32,8,1.0,3,22.290208999999997,2.6524055881726056,true
lines,30,100,32,8,1.0,4,22.360417,2.7342055328073505,true
lines,30,100,32,10,0.0,0,18.831541,3.5789583769085964,true
lines,30,100,32,10,0.0,1,19.165374999999997,3.574659215542905,true
lines,30,100,32,10,0.0,2,18.384458,3.5790519517870685,true
lines,30,100,32,10,0.0,3,18.338875,3.6691326257103034,true
lines,30,100,32,10,0.0,4,18.120082999999997,3.6733664296256543,true
lines,30,100,32,10,0.5,0,22.522875000000003,3.366070769911722,true
lines,30,100,32,10,0.5,1,22.359167,3.350581324195325,true
lines,30,100,32,10,0.5,2,22.578500000000002,3.3137572925996754,true
lines,30,100,32,10,0.5,3,22.461792000000003,2.975632023998435,true
lines,30,100,32,10,0.5,4,21.879541,3.1246547513068093,true
lines,30,100,32,10,1.0,0,23.268250000000002,3.01661598131253,true
lines,30,100,32,10,1.0,1,23.979917,3.1255822449538773,true
lines,30,100,32,10,1.0,2,24.85325,3.1103840036355375,true
lines,30,100,32,10,1.0,3,22.842541,2.6524055881726056,true
lines,30,100,32,10,1.0,4,22.203334,2.7342055328073505,true
lines,30,100,128,1,0.0,0,36.4945,2.7970004699536175,true
lines,30,100,128,1,0.0,1,34.19125,2.8435987453000684,true
lines,30,100,128,1,0.0,2,31.147292,2.867725311099007,true
lines,30,100,128,1,0.0,3,35.125959,2.9126965550992616,true
lines,30,100,128,1,0.0,4,28.043417,3.044661921708185,true
lines,30,100,128,1,0.5,0,49.809833999999995,2.7297345803338184,true
lines,30,100,128,1,0.5,1,47.139209,2.788681320919999,true
lines,30,100,128,1,0.5,2,63.201083000000004,2.7812588890243406,true
lines,30,100,128,1,0.5,3,62.669958,2.472866536599465,true
lines,30,100,128,1,0.5,4,59.105083,3.0090565374131715,true
lines,30,100,128,1,1.0,0,50.98175,2.6896158758227724,true
lines,30,100,128,1,1.0,1,48.614,2.6236822938628435,true
lines,30,100,128,1,1.0,2,63.749791,2.7093658459346055,true
lines,30,100,128,1,1.0,3,62.58691700000001,2.3985982127212195,true
lines,30,100,128,1,1.0,4,57.993833,2.8365279015313205,true
lines,30,100,128,4,0.0,0,32.314125,2.8098033581017283,true
lines,30,100,128,4,0.0,1,31.369542,2.850704929298819,true
lines,30,100,128,4,0.0,2,29.260416,2.862148995337362,true
lines,30,100,128,4,0.0,3,32.199166,2.9070676180767925,true
lines,30,100,128,4,0.0,4,26.776375,3.0393889604334117,true
lines,30,100,128,4,0.5,0,41.974166,2.7360089542692676,true
lines,30,100,128,4,0.5,1,41.370333,2.802096127077704,true
lines,30,100,128,4,0.5,2,48.787375000000004,2.776632860040568,true
lines,30,100,128,4,0.5,3,48.633625,2.469654326333261,true
lines,30,100,128,4,0.5,4,46.16,3.004763263603837,true
lines,30,100,128,4,1.0,0,42.870084000000006,2.697938428791044,true
lines,30,100,128,4,1.0,1,41.452542,2.744346431435445,true
lines,30,100,128,4,1.0,2,48.429208,2.7098485598337128,true
lines,30,100,128,4,1.0,3,47.460958999999995,2.3970441452011135,true
lines,30,100,128,4,1.0,4,45.725417,2.8336507410780825,true
lines,30,100,128,6,0.0,0,29.371375,2.79180943057595,true
lines,30,100,128,6,0.0,1,28.301541,2.8644848079015652,true
lines,30,100,128,6,0.0,2,27.810167,2.851476898720993,true
lines,30,100,128,6,0.0,3,30.6505,2.9120769247133405,true
lines,30,100,128,6,0.0,4,26.266917,3.046627050366117,true
lines,30,100,128,6,0.5,0,39.343083,2.7262009081494463,true
lines,30,100,128,6,0.5,1,38.100457999999996,2.8104379247336113,true
lines,30,100,128,6,0.5,2,46.882584,2.7613975631404823,true
lines,30,100,128,6,0.5,3,46.266833,2.4762662807525326,true
lines,30,100,128,6,0.5,4,44.610041,3.008858116276514,true
lines,30,100,128,6,1.0,0,39.036292,2.690461683602272,true
lines,30,100,128,6,1.0,1,38.553208,2.767986411614834,true
lines,30,100,128,6,1.0,2,47.353041999999995,2.6968222384207725,true
lines,30,100,128,6,1.0,3,46.398917,2.4031459569537588,true
lines,30,100,128,6,1.0,4,45.235208,2.839764334909966,true
lines,30,100,128,8,0.0,0,19.296833,2.837880421262128,true
lines,30,100,128,8,0.0,1,19.275334,2.8399410800605795,true
lines,30,100,128,8,0.0,2,19.253208,2.8535573575701987,true
lines,30,100,128,8,0.0,3,22.19975,2.904723507193481,true
lines,30,100,128,8,0.0,4,18.260749999999998,3.0644966307730193,true
lines,30,100,128,8,0.5,0,22.686208999999998,2.712372196243164,true
lines,30,100,128,8,0.5,1,22.741208,2.68444688486655,true
lines,30,100,128,8,0.5,2,23.089458,2.5112456430012844,true
lines,30,100,128,8,0.5,3,31.042625,2.3221822623329036,true
lines,30,100,128,8,0.5,4,22.638833,2.5151676619200733,true
lines,30,100,128,8,1.0,0,24.228042000000002,2.670047593040493,true
lines,30,100,128,8,1.0,1,23.324625,2.4069912609238453,true
lines,30,100,128,8,1.0,2,23.753415999999998,2.1526316617131354,true
lines,30,100,128,8,1.0,3,31.168416,2.287758001169884,true
lines,30,100,128,8,1.0,4,22.740750000000002,2.251965913203698,true
lines,30,100,128,10,0.0,0,19.5095,2.837880421262128,true
lines,30,100,128,10,0.0,1,19.510625,2.8399410800605795,true
lines,30,100,128,10,0.0,2,20.069083000000003,2.8535573575701987,true
lines,30,100,128,10,0.0,3,24.322833,2.904723507193481,true
lines,30,100,128,10,0.0,4,20.048209,3.0644966307730193,true
lines,30,100,128,10,0.5,0,24.362833000000002,2.712372196243164,true
lines,30,100,128,10,0.5,1,23.725833,2.68444688486655,true
lines,30,100,128,10,0.5,2,23.039041,2.5112456430012844,true
lines,30,100,128,10,0.5,3,31.397333,2.3221822623329036,true
lines,30,100,128,10,0.5,4,22.528167000000003,2.5151676619200733,true
lines,30,100,128,10,1.0,0,25.795624999999998,2.670047593040493,true
lines,30,100,128,10,1.0,1,24.126624999999997,2.4069912609238453,true
lines,30,100,128,10,1.0,2,25.501666999999998,2.1526316617131354,true
lines,30,100,128,10,1.0,3,33.40225,2.287758001169884,true
lines,30,100,128,10,1.0,4,23.959208,2.251965913203698,true
lines,30,100,256,1,0.0,0,40.514209,2.657916197429226,true
lines,30,100,256,1,0.0,1,38.452542,2.6837626945849506,true
lines,30,100,256,1,0.0,2,40.341292,2.707383160934317,true
lines,30,100,256,1,0.0,3,33.548334,2.76201045176651,true
lines,30,100,256,1,0.0,4,28.148625,3.044661921708185,true
lines,30,100,256,1,0.5,0,53.760084,2.6136632680337573,true
lines,30,100,256,1,0.5,1,51.663000000000004,2.642217418159358,true
lines,30,100,256,1,0.5,2,69.19766700000001,2.6660953568089747,true
lines,30,100,256,1,0.5,3,68.0535,2.5393362643070474,true
lines,30,100,256,1,0.5,4,57.979333000000004,3.0090565374131715,true
lines,30,100,256,1,1.0,0,55.015167,2.5830361354844795,true
lines,30,100,256,1,1.0,1,51.960083999999995,2.6143121789117854,true
lines,30,100,256,1,1.0,2,69.538708,2.5494570986907044,true
lines,30,100,256,1,1.0,3,69.141708,2.490140435130612,true
lines,30,100,256,1,1.0,4,58.186167,2.8365279015313205,true
lines,30,100,256,4,0.0,0,34.343125,2.6650053538401637,true
lines,30,100,256,4,0.0,1,34.416708,2.6678100212430085,true
lines,30,100,256,4,0.0,2,36.421541000000005,2.7048153490485882,true
lines,30,100,256,4,0.0,3,30.747375,2.7619547233767805,true
lines,30,100,256,4,0.0,4,28.314958,3.0393889604334117,true
lines,30,100,256,4,0.5,0,44.25275,2.6170611402133597,true
lines,30,100,256,4,0.5,1,43.660167,2.631500028835618,true
lines,30,100,256,4,0.5,2,51.796625,2.6632424755345436,true
lines,30,100,256,4,0.5,3,50.681208999999996,2.5441501719171082,true
lines,30,100,256,4,0.5,4,45.307584,3.004763263603837,true
lines,30,100,256,4,1.0,0,45.676874999999995,2.5861104813723266,true
lines,30,100,256,4,1.0,1,43.867542,2.601098295551713,true
lines,30,100,256,4,1.0,2,52.191458000000004,2.547843728479163,true
lines,30,100,256,4,1.0,3,51.562959,2.4958611384604166,true
lines,30,100,256,4,1.0,4,46.544875,2.8336507410780825,true
lines,30,100,256,6,0.0,0,31.611333,2.652919630225392,true
lines,30,100,256,6,0.0,1,29.732041000000002,2.6695268926245173,true
lines,30,100,256,6,0.0,2,34.862792,2.7107071427156972,true
lines,30,100,256,6,0.0,3,27.994625,2.764632225229228,true
lines,30,100,256,6,0.0,4,26.716707999999997,3.046627050366117,true
lines,30,100,256,6,0.5,0,41.238707999999995,2.606248691049635,true
lines,30,100,256,6,0.5,1,44.109708999999995,2.62207409110064,true
lines,30,100,256,6,0.5,2,49.864167,2.6665627739359112,true
lines,30,100,256,6,0.5,3,48.8765,2.5390065660125383,true
lines,30,100,256,6,0.5,4,45.367583,3.008858116276514,true
lines,30,100,256,6,1.0,0,40.298708000000005,2.57690932023117,true
lines,30,100,256,6,1.0,1,40.42325,2.588996274090746,true
lines,30,100,256,6,1.0,2,50.879917,2.5491722378442803,true
lines,30,100,256,6,1.0,3,50.07325,2.486747688339056,true
lines,30,100,256,6,1.0,4,45.970957999999996,2.839764334909966,true
lines,30,100,256,8,0.0,0,20.546333999999998,2.6734371032947286,true
lines,30,100,256,8,0.0,1,20.563000000000002,2.652045877247365,true
lines,30,100,256,8,0.0,2,19.800084,2.6707248073358696,true
lines,30,100,256,8,0.0,3,19.92725,2.760729267505647,true
lines,30,100,256,8,0.0,4,19.546999999999997,3.0644966307730193,true
lines,30,100,256,8,0.5,0,24.373333,2.574389257705979,true
lines,30,100,256,8,0.5,1,24.133333,2.5296693955241807,true
lines,30,100,256,8,0.5,2,23.977625,2.1402126328955595,true
lines,30,100,256,8,0.5,3,24.091708,2.3846006445431582,true
lines,30,100,256,8,0.5,4,22.461083,2.5151676619200733,true
lines,30,100,256,8,1.0,0,25.829542,2.534962962962963,true
lines,30,100,256,8,1.0,1,25.326083,2.47112555284773,true
lines,30,100,256,8,1.0,2,25.014417,2.0714242479268807,true
lines,30,100,256,8,1.0,3,25.668665999999998,2.2336297625846453,true
lines,30,100,256,8,1.0,4,23.522583,2.251965913203698,true
lines,30,100,256,10,0.0,0,21.376958000000002,2.6734371032947286,true
lines,30,100,256,10,0.0,1,20.503207999999997,2.652045877247365,true
lines,30,100,256,10,0.0,2,20.423000000000002,2.6707248073358696,true
lines,30,100,256,10,0.0,3,19.577917,2.760729267505647,true
lines,30,100,256,10,0.0,4,18.939083,3.0644966307730193,true
lines,30,100,256,10,0.5,0,24.409792,2.574389257705979,true
lines,30,100,256,10,0.5,1,23.918333,2.5296693955241807,true
lines,30,100,256,10,0.5,2,24.546792,2.1402126328955595,true
lines,30,100,256,10,0.5,3,23.98975,2.3846006445431582,true
lines,30,100,256,10,0.5,4,22.454333,2.5151676619200733,true
lines,30,100,256,10,1.0,0,24.965375,2.534962962962963,true
lines,30,100,256,10,1.0,1,24.413125,2.47112555284773,true
lines,30,100,256,10,1.0,2,24.460375,2.0714242479268807,true
lines,30,100,256,10,1.0,3,24.673667,2.2336297625846453,true
lines,30,100,256,10,1.0,4,23.0515,2.251965913203698,true
lines,70,100,8,1,0.0,0,NaN,0.0,false
lines,70,100,8,1,0.0,1,NaN,0.0,false
lines,70,100,8,1,0.0,2,NaN,0.0,false
lines,70,100,8,1,0.0,3,NaN,0.0,false
lines,70,100,8,1,0.0,4,NaN,0.0,false
lines,70,100,8,1,0.5,0,NaN,0.0,false
lines,70,100,8,1,0.5,1,NaN,0.0,false
lines,70,100,8,1,0.5,2,NaN,0.0,false
lines,70,100,8,1,0.5,3,NaN,0.0,false
lines,70,100,8,1,0.5,4,NaN,0.0,false
lines,70,100,8,1,1.0,0,NaN,0.0,false
lines,70,100,8,1,1.0,1,NaN,0.0,false
lines,70,100,8,1,1.0,2,NaN,0.0,false
lines,70,100,8,1,1.0,3,NaN,0.0,false
lines,70,100,8,1,1.0,4,NaN,0.0,false
lines,70,100,8,4,0.0,0,NaN,0.0,false
lines,70,100,8,4,0.0,1,NaN,0.0,false
lines,70,100,8,4,0.0,2,NaN,0.0,false
lines,70,100,8,4,0.0,3,NaN,0.0,false
lines,70,100,8,4,0.0,4,NaN,0.0,false
lines,70,100,8,4,0.5,0,NaN,0.0,false
lines,70,100,8,4,0.5,1,NaN,0.0,false
lines,70,100,8,4,0.5,2,NaN,0.0,false
lines,70,100,8,4,0.5,3,NaN,0.0,false
lines,70,100,8,4,0.5,4,NaN,0.0,false
lines,70,100,8,4,1.0,0,NaN,0.0,false
lines,70,100,8,4,1.0,1,NaN,0.0,false
lines,70,100,8,4,1.0,2,NaN,0.0,false
lines,70,100,8,4,1.0,3,NaN,0.0,false
lines,70,100,8,4,1.0,4,NaN,0.0,false
lines,70,100,8,6,0.0,0,NaN,0.0,false
lines,70,100,8,6,0.0,1,NaN,0.0,false
lines,70,100,8,6,0.0,2,NaN,0.0,false
lines,70,100,8,6,0.0,3,NaN,0.0,false
lines,70,100,8,6,0.0,4,NaN,0.0,false
lines,70,100,8,6,0.5,0,NaN,0.0,false
lines,70,100,8,6,0.5,1,NaN,0.0,false
lines,70,100,8,6,0.5,2,NaN,0.0,false
lines,70,100,8,6,0.5,3,NaN,0.0,false
lines,70,100,8,6,0.5,4,NaN,0.0,false
lines,70,100,8,6,1.0,0,NaN,0.0,false
lines,70,100,8,6,1.0,1,NaN,0.0,false
lines,70,100,8,6,1.0,2,NaN,0.0,false
lines,70,100,8,6,1.0,3,NaN,0.0,false
lines,70,100,8,6,1.0,4,NaN,0.0,false
lines,70,100,8,8,0.0,0,NaN,0.0,false
lines,70,100,8,8,0.0,1,NaN,0.0,false
lines,70,100,8,8,0.0,2,NaN,0.0,false
lines,70,100,8,8,0.0,3,NaN,0.0,false
lines,70,100,8,8,0.0,4,NaN,0.0,false
lines,70,100,8,8,0.5,0,NaN,0.0,false
lines,70,100,8,8,0.5,1,NaN,0.0,false
lines,70,100,8,8,0.5,2,NaN,0.0,false
lines,70,100,8,8,0.5,3,NaN,0.0,false
lines,70,100,8,8,0.5,4,NaN,0.0,false
lines,70,100,8,8,1.0,0,NaN,0.0,false
lines,70,100,8,8,1.0,1,NaN,0.0,false
lines,70,100,8,8,1.0,2,NaN,0.0,false
lines,70,100,8,8,1.0,3,NaN,0.0,false
lines,70,100,8,8,1.0,4,NaN,0.0,false
lines,70,100,8,10,0.0,0,NaN,0.0,false
lines,70,100,8,10,0.0,1,NaN,0.0,false
lines,70,100,8,10,0.0,2,NaN,0.0,false
lines,70,100,8,10,0.0,3,NaN,0.0,false
lines,70,100,8,10,0.0,4,NaN,0.0,false
lines,70,100,8,10,0.5,0,NaN,0.0,false
lines,70,100,8,10,0.5,1,NaN,0.0,false
lines,70,100,8,10,0.5,2,NaN,0.0,false
lines,70,100,8,10,0.5,3,NaN,0.0,false
lines,70,100,8,10,0.5,4,NaN,0.0,false
lines,70,100,8,10,1.0,0,NaN,0.0,false
lines,70,100,8,10,1.0,1,NaN,0.0,false
lines,70,100,8,10,1.0,2,NaN,0.0,false
lines,70,100,8,10,1.0,3,NaN,0.0,false
lines,70,100,8,10,1.0,4,NaN,0.0,false
lines,70,100,32,1,0.0,0,NaN,0.0,false
lines,70,100,32,1,0.0,1,NaN,0.0,false
lines,70,100,32,1,0.0,2,NaN,0.0,false
lines,70,100,32,1,0.0,3,NaN,0.0,false
lines,70,100,32,1,0.0,4,NaN,0.0,false
lines,70,100,32,1,0.5,0,NaN,0.0,false
lines,70,100,32,1,0.5,1,NaN,0.0,false
lines,70,100,32,1,0.5,2,NaN,0.0,false
lines,70,100,32,1,0.5,3,NaN,0.0,false
lines,70,100,32,1,0.5,4,NaN,0.0,false
lines,70,100,32,1,1.0,0,NaN,0.0,false
lines,70,100,32,1,1.0,1,NaN,0.0,false
lines,70,100,32,1,1.0,2,NaN,0.0,false
lines,70,100,32,1,1.0,3,NaN,0.0,false
lines,70,100,32,1,1.0,4,NaN,0.0,false
lines,70,100,32,4,0.0,0,NaN,0.0,false
lines,70,100,32,4,0.0,1,NaN,0.0,false
lines,70,100,32,4,0.0,2,NaN,0.0,false
lines,70,100,32,4,0.0,3,NaN,0.0,false
lines,70,100,32,4,0.0,4,NaN,0.0,false
lines,70,100,32,4,0.5,0,NaN,0.0,false
lines,70,100,32,4,0.5,1,NaN,0.0,false
lines,70,100,32,4,0.5,2,NaN,0.0,false
lines,70,100,32,4,0.5,3,NaN,0.0,false
lines,70,100,32,4,0.5,4,NaN,0.0,false
lines,70,100,32,4,1.0,0,NaN,0.0,false
lines,70,100,32,4,1.0,1,NaN,0.0,false
lines,70,100,32,4,1.0,2,NaN,0.0,false
lines,70,100,32,4,1.0,3,NaN,0.0,false
lines,70,100,32,4,1.0,4,NaN,0.0,false
lines,70,100,32,6,0.0,0,NaN,0.0,false
lines,70,100,32,6,0.0,1,NaN,0.0,false
lines,70,100,32,6,0.0,2,NaN,0.0,false
lines,70,100,32,6,0.0,3,NaN,0.0,false
lines,70,100,32,6,0.0,4,NaN,0.0,false
lines,70,100,32,6,0.5,0,NaN,0.0,false
lines,70,100,32,6,0.5,1,NaN,0.0,false
lines,70,100,32,6,0.5,2,NaN,0.0,false
lines,70,100,32,6,0.5,3,NaN,0.0,false
lines,70,100,32,6,0.5,4,NaN,0.0,false
lines,70,100,32,6,1.0,0,NaN,0.0,false
lines,70,100,32,6,1.0,1,NaN,0.0,false
lines,70,100,32,6,1.0,2,NaN,0.0,false
lines,70,100,32,6,1.0,3,NaN,0.0,false
lines,70,100,32,6,1.0,4,NaN,0.0,false
lines,70,100,32,8,0.0,0,NaN,0.0,false
lines,70,100,32,8,0.0,1,NaN,0.0,false
lines,70,100,32,8,0.0,2,NaN,0.0,false
lines,70,100,32,8,0.0,3,NaN,0.0,false
lines,70,100,32,8,0.0,4,NaN,0.0,false
lines,70,100,32,8,0.5,0,NaN,0.0,false
lines,70,100,32,8,0.5,1,NaN,0.0,false
lines,70,100,32,8,0.5,2,NaN,0.0,false
lines,70,100,32,8,0.5,3,NaN,0.0,false
lines,70,100,32,8,0.5,4,NaN,0.0,false
lines,70,100,32,8,1.0,0,NaN,0.0,false
lines,70,100,32,8,1.0,1,NaN,0.0,false
lines,70,100,32,8,1.0,2,NaN,0.0,false
lines,70,100,32,8,1.0,3,NaN,0.0,false
lines,70,100,32,8,1.0,4,NaN,0.0,false
lines,70,100,32,10,0.0,0,NaN,0.0,false
lines,70,100,32,10,0.0,1,NaN,0.0,false
lines,70,100,32,10,0.0,2,NaN,0.0,false
lines,70,100,32,10,0.0,3,NaN,0.0,false
lines,70,100,32,10,0.0,4,NaN,0.0,false
lines,70,100,32,10,0.5,0,NaN,0.0,false
lines,70,100,32,10,0.5,1,NaN,0.0,false
lines,70,100,32,10,0.5,2,NaN,0.0,false
lines,70,100,32,10,0.5,3,NaN,0.0,false
lines,70,100,32,10,0.5,4,NaN,0.0,false
lines,70,100,32,10,1.0,0,NaN,0.0,false
lines,70,100,32,10,1.0,1,NaN,0.0,false
lines,70,100,32,10,1.0,2,NaN,0.0,false
lines,70,100,32,10,1.0,3,NaN,0.0,false
lines,70,100,32,10,1.0,4,NaN,0.0,false
lines,70,100,128,1,0.0,0,37.021417,2.7970004699536175,true
lines,70,100,128,1,0.0,1,34.727374999999995,2.8435987453000684,true
lines,70,100,128,1,0.0,2,32.836084,2.867725311099007,true
lines,70,100,128,1,0.0,3,36.251791,2.9126965550992616,true
lines,70,100,128,1,0.0,4,30.935417,3.044661921708185,true
lines,70,100,128,1,0.5,0,52.567584000000004,2.7297345803338184,true
lines,70,100,128,1,0.5,1,50.009167,2.788681320919999,true
